Subaru Outback,"$18700, 1557897сом","2015г.,2.5л.,вариатор,универсал,бензин,рульслева,138000км",https://im.mashina.kg/tachka/images//1/3/c/13cbb48400c72fe20e3d1da634b7b3f1_240x180.jpg ; https://im.mashina.kg/tachka/images//4/5/a/45af3b0a2b7a9549cb9dcd7baf303ce2_240x180.jpg ; https://im.mashina.kg/tachka/images//8/3/a/83a3d0c750501944a9cf65b943185c3b_240x180.jpg ; https://im.mashina.kg/tachka/images//b/a/0/ba09a2e06ac8872414f64dd3f1a9dfd3_240x180.jpg
Volkswagen Polo,"$10700, 891417сом","2015г.,1.4л.,робот,хэтчбек5дв.,дизель,рульслева,107000км",https://im.mashina.kg/tachka/images//3/e/3/3e32b162931cf52294b3e28e4c0bd6b3_240x180.jpg ; https://im.mashina.kg/tachka/images//d/4/1/d41f141f350bb7e0b72b5007eb52cfa6_240x180.jpg ; https://im.mashina.kg/tachka/images//d/f/a/dfa7b3e5ccc8bba5992a0abc8c9b09a0_240x180.jpg ; https://im.mashina.kg/tachka/images//0/0/6/00606721053f508dafec5fd7c7f3bcca_240x180.jpg ; https://im.mashina.kg/tachka/images//f/3/c/f3cd279ef1f6e105e53acc6f5418631d_240x180.jpg
Lexus ES,"$48500, 4040535сом","2019г.,2.5л.,вариатор,седан,гибрид,рульслева,37000км",https://im.mashina.kg/tachka/images//1/0/a/10a59886c3c73293b2957a74714529d9_240x180.jpg ; https://im.mashina.kg/tachka/images//1/1/e/11e42080b50786ee4da5e158af44ed34_240x180.jpg ; https://im.mashina.kg/tachka/images//7/8/5/78579945e587e20cce8d99aa068944d9_240x180.jpg ; https://im.mashina.kg/tachka/images//f/5/b/f5b1dce146dc239860e216e1d1085d29_240x180.jpg ; https://im.mashina.kg/tachka/images//c/9/6/c966e9222b0b6c83c71a7f10bfa6a4e9_240x180.jpg
Toyota 4Runner,"$28500, 2374335сом","2010г.,4л.,автомат,внедорожник5дв.,бензин,рульслева",https://im.mashina.kg/tachka/images//0/9/3/093942cb49796ebd0b775192f8bfe697_240x180.jpg ; https://im.mashina.kg/tachka/images//6/d/a/6da1cc2d35bb27d67c0d9883c01bcedf_240x180.jpg ; https://im.mashina.kg/tachka/images//0/0/2/0023c7ce293405592359549c3b8b2592_240x180.jpg ; https://im.mashina.kg/tachka/images//5/7/8/578a18cc85cd81c6713b6ed379f41822_240x180.jpg ; https://im.mashina.kg/tachka/images//5/3/d/53d78c3073b1ce23edd4e2c657a1bf1e_240x180.jpg
Audi A6,"$3961, 330000сом","1999г.,2.8л.,автомат,седан,бензин,рульслева,250000км",https://im.mashina.kg/tachka/images//1/5/9/159caeebf9719dccb28ef5158716ed23_240x180.jpg ; https://im.mashina.kg/tachka/images//0/1/9/019708e59554a0434ad813eb1d3112f7_240x180.jpg ; https://im.mashina.kg/tachka/images//a/1/a/a1a599d1e2a7159aed4163d5cbb15f63_240x180.jpg ; https://im.mashina.kg/tachka/images//2/1/6/2164b4f2eb3a0b708f72cd1ebf9291b1_240x180.jpg ; https://im.mashina.kg/tachka/images//a/6/c/a6c83b346a4b033640e35c7499a0580b_240x180.jpg
BMW 3 Серия,"$5500, 458205сом","1985г.,2.7л.,механика,седан,бензин,рульслева,300000км",https://im.mashina.kg/tachka/images//8/4/c/84cd81aa68957721951c945eac99dbdf_240x180.jpg ; https://im.mashina.kg/tachka/images//c/7/4/c74ecfa6dc23c25355a6a3c6347b0c47_240x180.jpg ; https://im.mashina.kg/tachka/images//b/b/0/bb0fe57437f19000f393224d20b6a71d_240x180.jpg ; https://im.mashina.kg/tachka/images//8/b/d/8bd090b2f69ebcb05bb1603befa1cf8f_240x180.jpg ; https://im.mashina.kg/tachka/images//4/4/f/44f642c4355cf8355b7934b38e75ab3a_240x180.jpg
Honda CR-V,"$9500, 791445сом","2003г.,2.4л.,автомат,внедорожник5дв.,бензин,рульсправа,103000км",https://im.mashina.kg/tachka/images//0/b/8/0b81fa6c8e8fa89574de3561b201ce54_240x180.jpg ; https://im.mashina.kg/tachka/images//5/9/7/597461fc36e3b2e6874ce45dd21f84db_240x180.jpg ; https://im.mashina.kg/tachka/images//5/4/e/54e0325b4c405fd42920712191f3f23b_240x180.jpg ; https://im.mashina.kg/tachka/images//a/6/8/a68cf6f4369b8b81b97347684ee5170b_240x180.jpg
Toyota Camry,"$16800, 1399608сом","2016г.,2.5л.,автомат,седан,бензин,рульслева,86000км",https://im.mashina.kg/tachka/images//d/d/f/ddf8b92f4aaf23b7139bdf4f4bd38c48_240x180.jpg ; https://im.mashina.kg/tachka/images//f/6/7/f670f91eaddd02e60f316da2e95543bf_240x180.jpg ; https://im.mashina.kg/tachka/images//6/7/c/67c856541c859beffede51d8be7c7a62_240x180.jpg ; https://im.mashina.kg/tachka/images//1/6/d/16dd7923e8f279bb8c2047b380df14cb_240x180.jpg ; https://im.mashina.kg/tachka/images//2/3/3/233cc4eb3f8cda6f38083e25705df37d_240x180.jpg
Hyundai Santa Fe,"$28500, 2374335сом","2018г.,2л.,автомат,внедорожник5дв.,дизель,рульслева,121500км",https://im.mashina.kg/tachka/images//7/f/9/7f91269c9928a0da28a73c9a125fe538_240x180.jpg ; https://im.mashina.kg/tachka/images//f/e/1/fe18d26f8be1f62fb5567080e25f3ae5_240x180.jpg ; https://im.mashina.kg/tachka/images//d/d/5/dd5f89f646cd517f3bdf1600f0001c07_240x180.jpg ; https://im.mashina.kg/tachka/images//3/1/1/311d33ade7cc4fc7fd0b735f56708182_240x180.jpg ; https://im.mashina.kg/tachka/images//3/e/1/3e1fb8c928d406c34d5d2dfa7de5057f_240x180.jpg
Toyota Land Cruiser,"$20000, 1666200сом","2001г.,4.2л.,автомат,внедорожник5дв.,дизель,рульслева",https://im.mashina.kg/tachka/images//1/0/6/1062615a06309b8088bc2e5ca34eac0a_240x180.jpg ; https://im.mashina.kg/tachka/images//e/f/7/ef7b94ba477defea41660ff314a2f9f9_240x180.jpg ; https://im.mashina.kg/tachka/images//5/4/c/54c398fa34cd87beedb64fba69e09d32_240x180.jpg ; https://im.mashina.kg/tachka/images//2/9/9/2993a951083880bc19d7f4b01fe3dd6f_240x180.jpg ; https://im.mashina.kg/tachka/images//8/a/9/8a931e8f2c66827b9f7e12807c3e6d0c_240x180.jpg
Lexus RX,"$10800, 899748сом","2003г.,3л.,автомат,внедорожник5дв.,бензин,рульслева",https://im.mashina.kg/tachka/images//0/c/4/0c48d186ce29b395b9fb5e8f5ff96d0f_240x180.jpg ; https://im.mashina.kg/tachka/images//8/8/3/88385aca972bed4aaf6ee584ff9d7b8c_240x180.jpg ; https://im.mashina.kg/tachka/images//6/2/a/62a51f3fff2bac5c742530effdb1a0d4_240x180.jpg ; https://im.mashina.kg/tachka/images//0/1/3/013252bad2423d77ff7dfbbd81ddf426_240x180.jpg ; https://im.mashina.kg/tachka/images//6/5/8/658c7a30a34e280f91c955fb31a97fdd_240x180.jpg
Toyota Camry,"$9350, 778949сом","2004г.,3л.,автомат,седан,бензин,рульслева,350000км",https://im.mashina.kg/tachka/images//9/8/2/9820aa16505e2e8a5934bfcc681a9c6b_240x180.jpg ; https://im.mashina.kg/tachka/images//7/3/7/737ef3e45aeb5937bc1a44f6611f4ecd_240x180.jpg ; https://im.mashina.kg/tachka/images//2/1/f/21fee86e8c9cedff5dec4d55f8b47c90_240x180.jpg ; https://im.mashina.kg/tachka/images//6/7/2/672f4a53a53cdc33eb5e940fe83f8674_240x180.jpg ; https://im.mashina.kg/tachka/images//0/9/6/096e8de243d2c12470d5cc9088a32063_240x180.jpg
Toyota Camry,"$26999, 2249287сом","2018г.,2.5л.,автомат,седан,бензин,рульслева,65000км",https://im.mashina.kg/tachka/images//2/9/5/2952c38b5ecf49e6b2e32b2767238c03_240x180.jpg ; https://im.mashina.kg/tachka/images//c/9/5/c954ce8f4e3624bbb4cdbee330931dde_240x180.jpg ; https://im.mashina.kg/tachka/images//f/2/9/f29d2c5ad5bf29597c1b2d7b34c8a94a_240x180.jpg ; https://im.mashina.kg/tachka/images//4/9/7/4973703059497bde2b44fcd2bc9e28f8_240x180.jpg ; https://im.mashina.kg/tachka/images//b/7/0/b70f307f9ad98b28149269b8f87c2059_240x180.jpg
Toyota Crown,"$10700, 891417сом","2004г.,3л.,автомат,седан,бензин,рульсправа,250000км",https://im.mashina.kg/tachka/images//2/0/8/208ccedbc19977054552ae248ae24044_240x180.jpg ; https://im.mashina.kg/tachka/images//7/f/1/7f17569e15fd68fcce8d090f60378cef_240x180.jpg ; https://im.mashina.kg/tachka/images//9/a/e/9ae1a008b3b636c67fd931c4e3ef2f02_240x180.jpg ; https://im.mashina.kg/tachka/images//c/b/2/cb2a91ef44813d74a7051061024e09a2_240x180.jpg ; https://im.mashina.kg/tachka/images//c/c/7/cc74889ca5b7168c71a84123f316d8fa_240x180.jpg
Toyota Camry,"$25750, 2145233сом","2017г.,2.5л.,автомат,седан,бензин,рульслева,100000км",https://im.mashina.kg/tachka/images//a/d/8/ad887e37a03783f98d7fbbe2104efc73_240x180.jpg ; https://im.mashina.kg/tachka/images//5/e/1/5e17a6fd792e65803570737666a5635a_240x180.jpg ; https://im.mashina.kg/tachka/images//5/0/f/50f34e88f7af68717a7913e3fd5d885b_240x180.jpg ; https://im.mashina.kg/tachka/images//6/f/d/6fdb7532c66142bddb040e33127dfff1_240x180.jpg ; https://im.mashina.kg/tachka/images//e/c/a/ecac7a6ecd30cf325524c1b0d4d99590_240x180.jpg
Toyota Avalon,"$23500, 1957785сом","2016г.,2.5л.,вариатор,седан,гибрид,рульслева,66000км",https://im.mashina.kg/tachka/images//6/9/8/698e1a28025139acd681381e3ef62702_240x180.jpg ; https://im.mashina.kg/tachka/images//5/1/a/51a9c734cd8e7b28220283c13536443a_240x180.jpg ; https://im.mashina.kg/tachka/images//0/6/0/060acbe8f9e198e65aa73566efbbd03a_240x180.jpg ; https://im.mashina.kg/tachka/images//0/3/d/03d4fb9930f12c53c1dfc853df9402b5_240x180.jpg ; https://im.mashina.kg/tachka/images//c/c/3/cc3657c3403e8323051c513a6b00c5cc_240x180.jpg
Toyota Camry,"$26500, 2207715сом","2018г.,2.5л.,автомат,седан,бензин,рульслева,68000км",https://im.mashina.kg/tachka/images//3/6/7/3670baf32985136f47210c5c726e778c_240x180.jpg ; https://im.mashina.kg/tachka/images//d/f/b/dfb22a40455b9655a2fab8cadc7aab53_240x180.jpg ; https://im.mashina.kg/tachka/images//7/f/2/7f2b57ac6ee29f3788512933df87a889_240x180.jpg ; https://im.mashina.kg/tachka/images//6/d/3/6d37e74a8134d0378ee9c705ae3ffb4c_240x180.jpg ; https://im.mashina.kg/tachka/images//2/7/5/2758cab69d9c263866aa3009ef3a6483_240x180.jpg
Lexus GX,"$26300, 2191053сом","2006г.,4.7л.,автомат,внедорожник5дв.,бензин,рульслева,150000км",https://im.mashina.kg/tachka/images//2/d/3/2d36a816931b4eee1b6a70e4f703804a_240x180.jpg ; https://im.mashina.kg/tachka/images//6/9/d/69d17ff93ede36afb121e826700603fb_240x180.jpg ; https://im.mashina.kg/tachka/images//1/7/2/17291e4f3f958887d95f0b3c82246a3b_240x180.jpg ; https://im.mashina.kg/tachka/images//0/9/c/09c3d8dc5659c212e5d79a22675f6af2_240x180.jpg ; https://im.mashina.kg/tachka/images//6/2/a/62a8ded977a8df5452dda0db7e0e5f2b_240x180.jpg
Lexus GX,"$25000, 2082750сом","2005г.,4.7л.,автомат,внедорожник5дв.,бензин,рульслева,148000км",https://im.mashina.kg/tachka/images//4/a/d/4ad09b508566ef0d2f28e3d372127a98_240x180.jpg ; https://im.mashina.kg/tachka/images//d/8/0/d806dd1078a3e2cc63ca2b2fda0df4ef_240x180.jpg ; https://im.mashina.kg/tachka/images//b/9/6/b966bd9b5ceac24f8a22675d90bf4411_240x180.jpg ; https://im.mashina.kg/tachka/images//7/b/d/7bda6e35b6cde99a5e77a7ac6ab044f4_240x180.jpg ; https://im.mashina.kg/tachka/images//f/6/d/f6d729bada78bfb77026b84dd41674a8_240x180.jpg
Toyota Camry,"$28000, 2332680сом","2018г.,2.5л.,автомат,седан,бензин,рульслева",https://im.mashina.kg/tachka/images//9/9/b/99b2a4a1e91932ba02c219ef24e74635_240x180.jpg ; https://im.mashina.kg/tachka/images//c/1/8/c18abfe62e356698aefa03fe7c4e7a72_240x180.jpg ; https://im.mashina.kg/tachka/images//2/d/6/2d6d7bb3c1ff5b292b70e2823767811c_240x180.jpg ; https://im.mashina.kg/tachka/images//2/6/b/26b128c676e996580a53a8e7e3a60a68_240x180.jpg ; https://im.mashina.kg/tachka/images//e/8/8/e881bdaf36f5a207be34224b22f73a9c_240x180.jpg
Toyota Prius,"$12900, 1074699сом","2013г.,1.8л.,автомат,хэтчбек5дв.,гибрид,рульслева,221000км",https://im.mashina.kg/tachka/images//b/7/e/b7ee92fb079f30208744294ddcf0e8ce_240x180.jpg ; https://im.mashina.kg/tachka/images//d/0/1/d015a92ce1b89dd29389de617607d8e6_240x180.jpg ; https://im.mashina.kg/tachka/images//5/1/6/516b3cac7e51062327bdf7761a1d9892_240x180.jpg ; https://im.mashina.kg/tachka/images//3/3/f/33fe2d5cdc6cd5de3fa1086062a02c93_240x180.jpg ; https://im.mashina.kg/tachka/images//9/6/1/9614319cd198d495eb34a0c6dd8025fa_240x180.jpg
Toyota Highlander,"$55000, 4582050сом","2021г.,2.5л.,автомат,внедорожник5дв.,гибрид,рульслева,21000км",https://im.mashina.kg/tachka/images//a/3/c/a3c2780a0ef38c205d7a5352ffd3fbbb_240x180.jpg ; https://im.mashina.kg/tachka/images//b/6/5/b65ed72bdaa41a5ebb3166629789ba8a_240x180.jpg ; https://im.mashina.kg/tachka/images//f/e/f/fefcdb81faaec193c2881bca93e359a3_240x180.jpg ; https://im.mashina.kg/tachka/images//f/6/a/f6a0d1cbc5b9532532bc3e3e2f025dbd_240x180.jpg ; https://im.mashina.kg/tachka/images//5/9/2/592425f950d9b0f16c170088fd31cae5_240x180.jpg
Lexus RX,"$33500, 2790885сом","2014г.,3.5л.,автомат,внедорожник5дв.,бензин,рульслева,93000км",https://im.mashina.kg/tachka/images//6/2/5/625b209c101817800c931fb21575e58a_240x180.jpg ; https://im.mashina.kg/tachka/images//7/8/e/78e1b3e938b11f38641ac58d42597e89_240x180.jpg ; https://im.mashina.kg/tachka/images//e/2/0/e2032613184891731b81010b400cef69_240x180.jpg ; https://im.mashina.kg/tachka/images//0/1/f/01fc78a0694bbf3f2d2ccd0a4164eeaa_240x180.jpg ; https://im.mashina.kg/tachka/images//0/8/1/0810cea0071d606f9110e1627f7400a4_240x180.jpg
BMW X5,"$48500, 4040535сом","2015г.,3л.,автомат,внедорожник5дв.,бензин,рульслева,65000км",https://im.mashina.kg/tachka/images//7/e/4/7e4b431ecbe04599890ab219a990d905_240x180.jpg ; https://im.mashina.kg/tachka/images//f/a/3/fa305b184858a4624f317e733af52207_240x180.jpg ; https://im.mashina.kg/tachka/images//7/9/0/790f1e75ee073deaee68dda4386e9856_240x180.jpg ; https://im.mashina.kg/tachka/images//d/d/e/ddecd1f9f6951e004e48cda7ee34f04b_240x180.jpg ; https://im.mashina.kg/tachka/images//c/0/b/c0b9bb35031669bc0c85a86f820d55e0_240x180.jpg
Toyota Prius c,"$11600, 966396сом","2016г.,1.5л.,вариатор,хэтчбек5дв.,гибрид,рульслева,205000км",https://im.mashina.kg/tachka/images//4/d/2/4d2c6bda6e4f8bafdafe37e58ea11f3e_240x180.jpg ; https://im.mashina.kg/tachka/images//a/4/b/a4bc9b451398419a18a428721931591f_240x180.jpg ; https://im.mashina.kg/tachka/images//d/a/a/daa111faa66f2e17dc497aeb68ec74a2_240x180.jpg ; https://im.mashina.kg/tachka/images//b/e/3/be39a4884176df202c226397057a28cf_240x180.jpg ; https://im.mashina.kg/tachka/images//b/8/2/b829045957c27acb44c7d4e361829efb_240x180.jpg
Toyota Corolla,"$23900, 1991109сом","2020г.,1.8л.,вариатор,седан,гибрид,рульслева,85000км",https://im.mashina.kg/tachka/images//8/3/6/836bed5e788ecd0dc4c8e1bfed60b865_240x180.jpg ; https://im.mashina.kg/tachka/images//e/1/0/e106729e3b959738b5e64a6c4a485a34_240x180.jpg ; https://im.mashina.kg/tachka/images//2/9/7/29747cd4d2c35e07c57a6380028253e2_240x180.jpg ; https://im.mashina.kg/tachka/images//8/1/4/814c66eec802cd0aefcfa47d88d8eb63_240x180.jpg ; https://im.mashina.kg/tachka/images//0/e/f/0ef6b6f7fa03750ec09c87a713f4051d_240x180.jpg
Hyundai Santa Fe,"$23000, 1916130сом","2017г.,2л.,автомат,внедорожник5дв.,дизель,рульслева,120000км",https://im.mashina.kg/tachka/images//6/0/6/606c078a7888b947d86b4f0cbc167df0_240x180.jpg ; https://im.mashina.kg/tachka/images//f/f/3/ff35bfb1d6c116aece7285374333ddb4_240x180.jpg ; https://im.mashina.kg/tachka/images//8/7/a/87aae702b2dcbbf938726325ac3948d3_240x180.jpg ; https://im.mashina.kg/tachka/images//c/9/8/c98670d558df3e7835b930dca7cb07c4_240x180.jpg ; https://im.mashina.kg/tachka/images//2/4/4/2441f7e9a1e25caad22f2f08867f21da_240x180.jpg
Hyundai Santa Fe,"$22500, 1874475сом","2016г.,2л.,автомат,внедорожник5дв.,дизель,рульслева,120000км",https://im.mashina.kg/tachka/images//9/4/b/94b02c4d734e387ed40b0a5c556f9a6f_240x180.jpg ; https://im.mashina.kg/tachka/images//4/5/8/458f20d11edbef7896fb2f34f4574d85_240x180.jpg ; https://im.mashina.kg/tachka/images//c/7/9/c792c705a7bcc420a295cf5cc784acad_240x180.jpg ; https://im.mashina.kg/tachka/images//8/c/6/8c6614f8224689a25f7aec0112eaa980_240x180.jpg ; https://im.mashina.kg/tachka/images//e/3/a/e3acddfd7d3b2c3258af9051c24f2b52_240x180.jpg
Toyota Camry,"$28600, 2382666сом","2018г.,2.5л.,автомат,седан,бензин,рульслева,110000км",https://im.mashina.kg/tachka/images//1/2/9/1291c9b347a9cf044da7b81902001b2a_240x180.jpg ; https://im.mashina.kg/tachka/images//f/4/d/f4db60322419d50c9fbb6dfc97307e47_240x180.jpg ; https://im.mashina.kg/tachka/images//f/2/1/f21723131a942fc7bb681300cbc92e4b_240x180.jpg ; https://im.mashina.kg/tachka/images//f/a/4/fa42bc92c6b886576e1fead915d96053_240x180.jpg ; https://im.mashina.kg/tachka/images//f/5/0/f50b47e386934993c5dd22cae4920e2b_240x180.jpg
ВАЗ (Lada) 2115,"$5000, 416550сом","2011г.,1.6л.,механика,седан,бензин,рульслева,78000км",https://im.mashina.kg/tachka/images//4/3/1/431530f81d58321b91438d03f1b01bac_240x180.jpg ; https://im.mashina.kg/tachka/images//c/9/0/c906f612dd32617c715004945525d7f6_240x180.jpg
Hyundai Sonata,"$11000, 916410сом","2012г.,2л.,автомат,седан,бензин,рульслева,213000км",https://im.mashina.kg/tachka/images//8/5/b/85bdfc556f29e25464f07e53e05bf3fa_240x180.jpg ; https://im.mashina.kg/tachka/images//7/a/7/7a7aaf2d9288ca49b46216665e143a35_240x180.jpg ; https://im.mashina.kg/tachka/images//7/2/0/72090442fc730c57c1214dbef0c764ac_240x180.jpg ; https://im.mashina.kg/tachka/images//2/1/8/218d5604944e3d78c97172f51435a562_240x180.jpg ; https://im.mashina.kg/tachka/images//6/2/a/62a45fb3eef489510002548809b74d9d_240x180.jpg
Land Rover Defender,"$15000, 1249650сом","2004г.,2.5л.,механика,внедорожник5дв.,дизель,рульслева,166000км",https://im.mashina.kg/tachka/images//1/5/a/15aa752caeec29a696fb794b93f31a52_240x180.jpg ; https://im.mashina.kg/tachka/images//6/f/1/6f1d9fea63143314444ca8455b121ff2_240x180.jpg ; https://im.mashina.kg/tachka/images//3/4/f/34f33270723426d95f1e439a3211469f_240x180.jpg ; https://im.mashina.kg/tachka/images//7/e/3/7e33a5dca33fb1c4f1f8173cf71f0798_240x180.jpg ; https://im.mashina.kg/tachka/images//8/2/c/82cb2da79b9f2b998e326e90520cbb32_240x180.jpg
Kia K5 I Рестайлинг Седан,"$12700, 1058037сом","2014г.,2л.,автомат,седан,газ,рульслева",https://im.mashina.kg/tachka/images//8/9/6/896739e1b5f2d0d0657d486e153d3b47_240x180.jpg ; https://im.mashina.kg/tachka/images//c/8/0/c80e5a320951486a98f98c063f9aeb20_240x180.jpg ; https://im.mashina.kg/tachka/images//a/d/8/ad8d7f0e1839a7efe2a269216dac454c_240x180.jpg ; https://im.mashina.kg/tachka/images//8/a/1/8a16d9e2c5a8693e2b03a13506658af3_240x180.jpg ; https://im.mashina.kg/tachka/images//3/b/6/3b6e7b510e58eb35ea2ec6bf3bd35279_240x180.jpg
Toyota Avalon,"$24500, 2041095сом","2016г.,2.5л.,вариатор,седан,гибрид,рульслева,95000км",https://im.mashina.kg/tachka/images//0/5/b/05b693295b2903315e44d38449aa2638_240x180.jpg ; https://im.mashina.kg/tachka/images//2/8/2/2826ed413157b611da95e38a7f131bfa_240x180.jpg ; https://im.mashina.kg/tachka/images//3/b/5/3b569479aba2a239cf6492ed41835f30_240x180.jpg ; https://im.mashina.kg/tachka/images//7/8/7/787d3147d93d6b03d1402f5f4923bcc9_240x180.jpg ; https://im.mashina.kg/tachka/images//0/f/c/0fc9275c750f460cfbc611d4885976da_240x180.jpg
Toyota Prius,"$9000, 749790сом","2005г.,1.5л.,автомат,хэтчбек5дв.,гибрид,рульслева,220000км",https://im.mashina.kg/tachka/images//2/0/9/20908b72ee8b9a0cb192186659597ecb_240x180.jpg ; https://im.mashina.kg/tachka/images//6/d/7/6d75fef0a51f62e85289effe16cbed00_240x180.jpg ; https://im.mashina.kg/tachka/images//0/b/b/0bb4419eb569e0f47e110b00f3b3a42d_240x180.jpg ; https://im.mashina.kg/tachka/images//5/6/4/56412001bb5fa9aaa6cde909b3431fcf_240x180.jpg ; https://im.mashina.kg/tachka/images//3/4/f/34f38c38452d391ed30acfc03e02ab82_240x180.jpg
Toyota Camry,"$38500, 3207435сом","2018г.,3.5л.,автомат,седан,бензин,рульслева,62000км",https://im.mashina.kg/tachka/images//8/d/e/8de2024b280f07e577a35c8b54fec736_240x180.jpg ; https://im.mashina.kg/tachka/images//c/d/d/cddafd6af4a9e7833c33173044f71b4a_240x180.jpg ; https://im.mashina.kg/tachka/images//4/1/a/41acdaeaca6bc2a847fd8da4bf2f1d9c_240x180.jpg ; https://im.mashina.kg/tachka/images//6/7/0/670c4e01ff446442703de2cfce29f3e6_240x180.jpg ; https://im.mashina.kg/tachka/images//5/e/7/5e791ca8dab5931528df481bf44a5d09_240x180.jpg
Roewe Ei5,"$26000, 2166060сом","2022г.,автомат,универсал,электро,рульслева,300км",https://im.mashina.kg/tachka/images//4/7/a/47a5f3e1242d73a4ddb09b9aadbebb51_240x180.jpg ; https://im.mashina.kg/tachka/images//d/a/8/da89a460707d7f9603104bd7bb915f79_240x180.jpg ; https://im.mashina.kg/tachka/images//6/c/9/6c90da306d312bec0eae3b2a35709c29_240x180.jpg ; https://im.mashina.kg/tachka/images//b/2/8/b28459550c89b0a139000f9ea140356d_240x180.jpg ; https://im.mashina.kg/tachka/images//c/1/e/c1e0ad0362499b5bbb2719d3d270a5a7_240x180.jpg
Roewe Ei5,"$26000, 2166060сом","2022г.,автомат,универсал,электро,рульслева,300км",https://im.mashina.kg/tachka/images//1/7/7/177d542269201cc45df8adf5b9af9677_240x180.jpg ; https://im.mashina.kg/tachka/images//3/6/e/36eeb45a2d4618d668948f208aac7f06_240x180.jpg ; https://im.mashina.kg/tachka/images//7/4/e/74eb2184af231c2e7f13bf3d3a24b96a_240x180.jpg ; https://im.mashina.kg/tachka/images//d/c/c/dcc32666cd8ccac291b8e2cb148df8bd_240x180.jpg ; https://im.mashina.kg/tachka/images//7/4/4/744871b26528929d499295bd6a21231c_240x180.jpg
